SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
225200,Gonville West,Whanganui,Pacific Peoples,63,58,56,40,19,92%,89%,48%
225300,Gonville North,Whanganui,Maori,539,465,441,253,140,86%,82%,55%
225300,Gonville North,Whanganui,Pacific Peoples,86,Masked,81,55,29,>95%,94%,53%
225400,Cornmarket,Whanganui,Maori,243,208,198,137,76,86%,81%,55%
225500,Whanganui East-Riverlands,Whanganui,Maori,369,332,318,180,100,90%,86%,56%
225600,Kaitoke-Fordell,Whanganui,Maori,173,145,138,88,44,84%,80%,50%
225700,Whanganui Central,Whanganui,Maori,135,Masked,126,79,45,>95%,93%,57%
225800,Gonville South,Whanganui,Maori,396,352,343,220,121,89%,87%,55%
225800,Gonville South,Whanganui,Pacific Peoples,52,49,48,33,19,94%,92%,58%
225900,Bastia-Durie Hill,Whanganui,Maori,266,249,238,149,100,94%,89%,67%
226000,Putiki,Whanganui,Maori,188,176,172,122,82,94%,91%,67%
226100,Mokai Patea,Whanganui,Maori,273,255,241,165,60,93%,88%,36%
226300,Turakina,Whanganui,Maori,434,403,396,287,172,93%,91%,60%
226400,Otairi,Whanganui,Maori,156,141,135,82,30,90%,87%,37%
226500,Taihape,Whanganui,Maori,592,514,490,298,151,87%,83%,51%
226600,Marton Rural,Whanganui,Maori,63,54,52,38,21,86%,83%,55%
226700,Marton North,Whanganui,Maori,415,356,345,221,128,86%,83%,58%
226700,Marton North,Whanganui,Pacific Peoples,122,Masked,Masked,85,33,>95%,>95%,39%
226800,Parewanui,Whanganui,Maori,74,64,63,47,25,86%,85%,53%
226900,Marton South,Whanganui,Maori,522,456,436,273,144,87%,84%,53%
226900,Marton South,Whanganui,Pacific Peoples,132,Masked,124,88,24,>95%,94%,27%
227000,Bulls,Whanganui,Maori,351,314,299,186,100,89%,85%,54%
227000,Bulls,Whanganui,Pacific Peoples,88,71,70,45,15,81%,80%,33%
227100,Kiwitea,MidCentral,Maori,119,98,94,60,31,82%,79%,52%
227200,Tokorangi,MidCentral,Maori,209,197,190,101,54,94%,91%,53%
227300,Ohakea-Sanson,MidCentral,Maori,131,Masked,Masked,80,45,>95%,>95%,56%
227400,Oroua Downs,MidCentral,Maori,130,Masked,123,87,48,>95%,95%,55%
227500,Awahuri,MidCentral,Maori,182,Masked,169,91,47,>95%,93%,52%
227600,Pohangina-Apiti,MidCentral,Maori,58,55,53,36,18,95%,91%,50%
227800,Taikorea,MidCentral,Maori,92,Masked,Masked,48,30,>95%,>95%,62%
227900,Makino,MidCentral,Maori,404,367,339,188,77,91%,84%,41%
228000,Sandon,MidCentral,Maori,197,186,179,116,58,94%,91%,50%
228100,Kimbolton North,MidCentral,Maori,412,389,372,234,106,94%,90%,45%
228200,Warwick,MidCentral,Maori,135,117,114,69,38,87%,84%,55%
228300,Kimbolton West,MidCentral,Maori,341,307,290,173,105,90%,85%,61%
228300,Kimbolton West,MidCentral,Pacific Peoples,42,Masked,Masked,27,13,>95%,>95%,48%
228400,Feilding Central,MidCentral,Maori,124,111,107,75,39,90%,86%,52%
228500,Kimbolton South,MidCentral,Maori,263,246,234,133,71,94%,89%,53%
228600,Kauwhata,MidCentral,Maori,148,139,138,85,54,94%,93%,64%
228700,Taonui,MidCentral,Maori,109,103,101,76,38,94%,93%,50%
228800,Newbury,MidCentral,Maori,198,188,184,102,50,95%,93%,49%
228800,Newbury,MidCentral,Pacific Peoples,59,Masked,Masked,33,19,>95%,>95%,58%
229000,Milson North,MidCentral,Maori,205,188,186,115,71,92%,91%,62%
229000,Milson North,MidCentral,Pacific Peoples,68,62,59,44,37,91%,87%,84%
229100,Cloverlea (Palmerston North City),MidCentral,Maori,276,Masked,Masked,160,88,>95%,>95%,55%
229100,Cloverlea (Palmerston North City),MidCentral,Pacific Peoples,56,49,47,35,19,88%,84%,54%
229200,Tremaine,MidCentral,Maori,151,125,115,62,28,83%,76%,45%
229300,Milson South,MidCentral,Maori,463,430,419,262,136,93%,90%,52%
229300,Milson South,MidCentral,Pacific Peoples,88,81,80,49,28,92%,91%,57%
229400,Whakarongo,MidCentral,Maori,94,Masked,Masked,57,28,>95%,>95%,49%
229500,Westbrook,MidCentral,Maori,703,620,586,328,156,88%,83%,48%
229500,Westbrook,MidCentral,Pacific Peoples,210,Masked,Masked,128,56,>95%,>95%,44%
229600,Takaro North,MidCentral,Maori,501,461,435,257,141,92%,87%,55%
229600,Takaro North,MidCentral,Pacific Peoples,116,108,106,67,35,93%,91%,52%
229800,Palmerston North Hospital,MidCentral,Maori,239,227,211,135,75,95%,88%,56%
229800,Palmerston North Hospital,MidCentral,Pacific Peoples,56,51,50,37,21,91%,89%,57%
229900,Highbury East,MidCentral,Maori,855,766,707,343,157,90%,83%,46%
229900,Highbury East,MidCentral,Pacific Peoples,212,190,180,122,62,90%,85%,51%
230000,Park West,MidCentral,Maori,280,264,244,143,80,94%,87%,56%
230000,Park West,MidCentral,Pacific Peoples,76,Masked,Masked,53,27,>95%,>95%,51%
230100,Takaro South,MidCentral,Maori,391,369,357,213,114,94%,91%,54%
230100,Takaro South,MidCentral,Pacific Peoples,94,Masked,Masked,58,34,>95%,>95%,59%
230200,Roslyn (Palmerston North City),MidCentral,Maori,348,307,294,167,98,88%,84%,59%
230200,Roslyn (Palmerston North City),MidCentral,Pacific Peoples,119,107,106,71,38,90%,89%,54%
230300,Kelvin Grove West,MidCentral,Maori,339,Masked,313,179,98,>95%,92%,55%
230300,Kelvin Grove West,MidCentral,Pacific Peoples,99,Masked,Masked,76,40,>95%,>95%,53%
230400,Kelvin Grove North,MidCentral,Maori,145,Masked,137,92,56,>95%,94%,61%
230400,Kelvin Grove North,MidCentral,Pacific Peoples,55,Masked,Masked,38,23,>95%,>95%,61%
230500,Papaioea North,MidCentral,Maori,304,275,261,163,89,90%,86%,55%
230500,Papaioea North,MidCentral,Pacific Peoples,49,Masked,Masked,30,15,>95%,>95%,50%
230600,Palmerston North Central,MidCentral,Maori,197,182,168,93,42,92%,85%,45%
230600,Palmerston North Central,MidCentral,Pacific Peoples,56,Masked,Masked,39,19,>95%,>95%,49%
230700,Awapuni North ,MidCentral,Maori,574,Masked,530,271,130,>95%,92%,48%
230700,Awapuni North ,MidCentral,Pacific Peoples,209,Masked,Masked,129,62,>95%,>95%,48%
230800,Terrace End,MidCentral,Maori,558,496,469,254,141,89%,84%,56%
230800,Terrace End,MidCentral,Pacific Peoples,122,Masked,Masked,75,29,>95%,>95%,39%
230900,Maraetarata,MidCentral,Maori,139,Masked,132,97,51,>95%,95%,53%
230900,Maraetarata,MidCentral,Pacific Peoples,48,Masked,Masked,31,15,>95%,>95%,48%
231000,Papaioea South,MidCentral,Maori,227,Masked,209,127,64,>95%,92%,50%
231000,Papaioea South,MidCentral,Pacific Peoples,51,Masked,Masked,32,16,>95%,>95%,50%
231100,Royal Oak (Palmerston North City),MidCentral,Maori,154,Masked,Masked,101,63,>95%,>95%,62%
231100,Royal Oak (Palmerston North City),MidCentral,Pacific Peoples,53,Masked,Masked,43,26,>95%,>95%,60%
231200,West End,MidCentral,Maori,364,328,312,186,95,90%,86%,51%
231200,West End,MidCentral,Pacific Peoples,103,94,92,58,30,91%,89%,52%
231300,Awapuni South ,MidCentral,Maori,347,Masked,326,194,103,>95%,94%,53%
231300,Awapuni South ,MidCentral,Pacific Peoples,55,Masked,Masked,41,16,>95%,>95%,39%
231400,Milverton,MidCentral,Maori,169,156,151,95,47,92%,89%,49%
231400,Milverton,MidCentral,Pacific Peoples,48,Masked,45,32,10,>95%,94%,31%
231500,Ruamahanga,MidCentral,Maori,281,Masked,Masked,154,91,>95%,>95%,59%
231500,Ruamahanga,MidCentral,Pacific Peoples,72,Masked,Masked,53,25,>95%,>95%,47%
231600,Esplanade,MidCentral,Maori,193,183,177,118,70,95%,92%,59%
231600,Esplanade,MidCentral,Pacific Peoples,50,Masked,47,33,13,>95%,94%,39%
231700,Hokowhitu Central,MidCentral,Maori,127,Masked,Masked,79,41,>95%,>95%,52%
231800,Hokowhitu East,MidCentral,Maori,214,203,190,131,80,95%,89%,61%
231800,Hokowhitu East,MidCentral,Pacific Peoples,45,42,42,35,19,93%,93%,54%
232000,Ruahine,MidCentral,Maori,67,Masked,63,45,27,>95%,94%,60%
232100,Linton Camp,MidCentral,Maori,178,Masked,Masked,173,111,>95%,>95%,64%
232200,Ashhurst,MidCentral,Maori,331,Masked,Masked,202,110,>95%,>95%,54%
232200,Ashhurst,MidCentral,Pacific Peoples,50,Masked,Masked,35,16,>95%,>95%,46%
232300,Hokowhitu South,MidCentral,Maori,206,190,180,92,51,92%,87%,55%
232400,Aokautere,MidCentral,Maori,48,44,42,22,13,92%,88%,59%
232500,Pihauatua,MidCentral,Maori,91,85,83,61,34,93%,91%,56%
232700,Poutoa,MidCentral,Maori,181,Masked,Masked,140,87,>95%,>95%,62%
232800,Norsewood,MidCentral,Maori,200,169,158,93,57,84%,79%,61%
232900,Papatawa,MidCentral,Maori,220,203,195,118,76,92%,89%,64%
233000,Mangatainoka,MidCentral,Maori,173,Masked,158,89,39,>95%,91%,44%
233100,Woodville,MidCentral,Maori,298,254,237,155,77,85%,80%,50%
233200,Dannevirke West,MidCentral,Maori,421,387,363,200,97,92%,86%,48%
233300,Dannevirke East,MidCentral,Maori,838,772,729,430,233,92%,87%,54%
233300,Dannevirke East,MidCentral,Pacific Peoples,41,Masked,Masked,32,9,>95%,>95%,28%
233400,Waitahora,MidCentral,Maori,72,64,63,37,18,89%,88%,49%
233500,Kaitawa,MidCentral,Maori,46,Masked,Masked,21,8,>95%,>95%,38%
233600,Pahiatua,MidCentral,Maori,371,335,313,175,91,90%,84%,52%
233700,Nireaha-Eketahuna,MidCentral,Maori,193,165,151,78,45,85%,78%,58%
233800,Owhanga,MidCentral,Maori,78,57,54,35,22,73%,69%,63%
234000,Kere Kere,MidCentral,Maori,103,Masked,93,62,25,>95%,90%,40%
234100,Foxton Beach,MidCentral,Maori,266,243,233,157,105,91%,88%,67%
234200,Foxton North,MidCentral,Maori,350,312,290,170,88,89%,83%,52%
234300,Foxton South,MidCentral,Maori,454,422,396,243,119,93%,87%,49%
234400,Waitarere,MidCentral,Maori,327,288,275,185,118,88%,84%,64%
234500,Waikawa (Horowhenua District),MidCentral,Maori,147,132,128,79,46,90%,87%,58%
234600,Miranui,MidCentral,Maori,202,Masked,Masked,133,82,>95%,>95%,62%
234700,Donnelly Park,MidCentral,Maori,259,Masked,241,147,91,>95%,93%,62%
234700,Donnelly Park,MidCentral,Pacific Peoples,40,Masked,Masked,21,13,>95%,>95%,62%
234800,Ohau-Manakau,MidCentral,Maori,251,220,214,144,90,88%,85%,62%
234800,Ohau-Manakau,MidCentral,Pacific Peoples,59,Masked,Masked,60,50,>95%,>95%,83%
234900,Kawiu South,MidCentral,Maori,407,Masked,376,238,130,>95%,92%,55%
234900,Kawiu South,MidCentral,Pacific Peoples,86,Masked,Masked,63,28,>95%,>95%,44%
235000,Makomako,MidCentral,Maori,306,280,263,147,80,92%,86%,54%
235000,Makomako,MidCentral,Pacific Peoples,108,Masked,Masked,69,30,>95%,>95%,43%
235100,Kawiu North,MidCentral,Maori,208,Masked,Masked,114,66,>95%,>95%,58%
235200,Levin Central,MidCentral,Maori,187,161,157,96,56,86%,84%,58%
235200,Levin Central,MidCentral,Pacific Peoples,77,72,67,47,21,94%,87%,45%
235300,Tararua,MidCentral,Maori,224,Masked,205,122,76,>95%,92%,62%
235300,Tararua,MidCentral,Pacific Peoples,61,Masked,Masked,45,18,>95%,>95%,40%
235400,Shannon,MidCentral,Maori,439,368,339,188,110,84%,77%,59%
235500,Queenwood (Horowhenua District),MidCentral,Maori,362,309,291,173,94,85%,80%,54%
235500,Queenwood (Horowhenua District),MidCentral,Pacific Peoples,120,Masked,Masked,79,43,>95%,>95%,54%
235600,Playford Park,MidCentral,Maori,361,324,303,172,102,90%,84%,59%
235600,Playford Park,MidCentral,Pacific Peoples,116,Masked,Masked,73,33,>95%,>95%,45%
235700,Fairfield (Horowhenua District),MidCentral,Maori,210,189,180,120,68,90%,86%,57%
235700,Fairfield (Horowhenua District),MidCentral,Pacific Peoples,74,Masked,69,46,25,>95%,93%,54%
235800,Taitoko,MidCentral,Maori,512,481,459,244,119,94%,90%,49%
235800,Taitoko,MidCentral,Pacific Peoples,183,Masked,173,108,47,>95%,95%,44%
235900,Waiopehu,MidCentral,Maori,291,271,260,155,92,93%,89%,59%
235900,Waiopehu,MidCentral,Pacific Peoples,93,Masked,Masked,67,31,>95%,>95%,46%
236000,Makahika,MidCentral,Maori,101,Masked,95,54,34,>95%,94%,63%
236100,Kimberley,MidCentral,Maori,45,Masked,40,26,14,>95%,89%,54%
236300,Otaki Beach,MidCentral,Maori,504,448,417,263,149,89%,83%,57%
236400,Forest Lakes (Kapiti Coast District),MidCentral,Maori,95,74,69,38,27,78%,73%,71%
236500,Otaki,MidCentral,Maori,999,916,880,506,246,92%,88%,49%
236500,Otaki,MidCentral,Pacific Peoples,91,85,81,51,21,93%,89%,41%
236600,Te Horo,MidCentral,Maori,102,92,88,67,44,90%,86%,66%
236700,Waitohu,MidCentral,Maori,229,208,197,117,72,91%,86%,62%
236800,Waikanae Beach,Capital and Coast,Maori,237,218,214,141,84,92%,90%,60%
236800,Waikanae Beach,Capital and Coast,Pacific Peoples,46,42,42,30,19,91%,91%,63%
237000,Paraparaumu Beach North,Capital and Coast,Maori,421,379,370,244,155,90%,88%,64%
237000,Paraparaumu Beach North,Capital and Coast,Pacific Peoples,62,55,55,43,25,89%,89%,58%
237100,Paraparaumu Beach West,Capital and Coast,Maori,212,196,193,136,81,92%,91%,60%
237100,Paraparaumu Beach West,Capital and Coast,Pacific Peoples,51,Masked,Masked,38,24,>95%,>95%,63%
237200,Waikanae Park,Capital and Coast,Maori,120,Masked,111,72,50,>95%,92%,69%
237300,Paraparaumu Beach East,Capital and Coast,Maori,164,Masked,Masked,99,67,>95%,>95%,68%
237300,Paraparaumu Beach East,Capital and Coast,Pacific Peoples,54,51,50,32,20,94%,93%,62%
237400,Otaihanga,Capital and Coast,Maori,93,75,73,50,26,81%,78%,52%
237500,Paraparaumu North,Capital and Coast,Maori,255,238,234,162,97,93%,92%,60%
237500,Paraparaumu North,Capital and Coast,Pacific Peoples,64,Masked,Masked,45,26,>95%,>95%,58%
237600,Waikanae West,Capital and Coast,Maori,277,257,248,167,122,93%,90%,73%
237600,Waikanae West,Capital and Coast,Pacific Peoples,42,Masked,39,29,12,>95%,93%,41%
237700,Otaki Forks,MidCentral,Maori,45,Masked,Masked,28,17,>95%,>95%,61%
237800,Paraparaumu Central,Capital and Coast,Maori,490,431,414,268,160,88%,84%,60%
237800,Paraparaumu Central,Capital and Coast,Pacific Peoples,123,Masked,Masked,98,45,>95%,>95%,46%
237900,Maungakotukutuku,Capital and Coast,Maori,60,55,54,35,20,92%,90%,57%
238000,Raumati Beach West,Capital and Coast,Maori,212,Masked,Masked,131,76,>95%,>95%,58%
238000,Raumati Beach West,Capital and Coast,Pacific Peoples,48,Masked,Masked,34,19,>95%,>95%,56%
238100,Waikanae East,Capital and Coast,Maori,174,165,162,111,68,95%,93%,61%
238300,Raumati Beach East,Capital and Coast,Maori,230,198,192,120,85,86%,83%,71%
238300,Raumati Beach East,Capital and Coast,Pacific Peoples,45,38,38,27,15,84%,84%,56%
238400,Paraparaumu East,Capital and Coast,Maori,302,263,253,149,71,87%,84%,48%
238400,Paraparaumu East,Capital and Coast,Pacific Peoples,57,50,48,27,13,88%,84%,48%
238500,Raumati South,Capital and Coast,Maori,316,272,261,176,100,86%,83%,57%
238500,Raumati South,Capital and Coast,Pacific Peoples,61,Masked,Masked,47,26,>95%,>95%,55%
238600,Paekakariki,Capital and Coast,Maori,232,214,202,141,89,92%,87%,63%
238800,Pukerua Bay,Capital and Coast,Maori,158,149,147,88,55,94%,93%,62%
239000,Plimmerton,Capital and Coast,Maori,232,215,214,147,76,93%,92%,52%
239000,Plimmerton,Capital and Coast,Pacific Peoples,56,49,48,29,16,88%,86%,55%
239100,Titahi Bay North,Capital and Coast,Maori,690,644,621,410,217,93%,90%,53%
239100,Titahi Bay North,Capital and Coast,Pacific Peoples,260,Masked,238,156,83,>95%,92%,53%
239200,Titahi Bay South,Capital and Coast,Maori,981,921,885,548,319,94%,90%,58%
239200,Titahi Bay South,Capital and Coast,Pacific Peoples,447,Masked,414,299,185,>95%,93%,62%
239300,Elsdon-Takapuwahia,Capital and Coast,Maori,982,929,898,582,304,95%,91%,52%
239300,Elsdon-Takapuwahia,Capital and Coast,Pacific Peoples,398,Masked,363,246,126,>95%,91%,51%
239400,Pauatahanui,Capital and Coast,Maori,45,Masked,Masked,33,22,>95%,>95%,67%
239500,Onepoto,Capital and Coast,Maori,463,Masked,429,282,174,>95%,93%,62%
239500,Onepoto,Capital and Coast,Pacific Peoples,186,Masked,Masked,134,81,>95%,>95%,60%
239600,Camborne,Capital and Coast,Maori,156,147,147,110,57,94%,94%,52%
239800,Paremata,Capital and Coast,Maori,223,209,207,157,99,94%,93%,63%
239800,Paremata,Capital and Coast,Pacific Peoples,90,Masked,Masked,73,45,>95%,>95%,62%
239900,Porirua Central,Capital and Coast,Maori,67,Masked,Masked,39,28,>95%,>95%,72%
240000,Papakowhai,Capital and Coast,Maori,242,Masked,Masked,161,96,>95%,>95%,60%
240000,Papakowhai,Capital and Coast,Pacific Peoples,119,Masked,Masked,79,44,>95%,>95%,56%
240100,Aotea,Capital and Coast,Maori,223,Masked,Masked,168,111,>95%,>95%,66%
240100,Aotea,Capital and Coast,Pacific Peoples,258,Masked,Masked,191,116,>95%,>95%,61%
240200,Postgate,Capital and Coast,Maori,275,Masked,Masked,163,85,>95%,>95%,52%
240200,Postgate,Capital and Coast,Pacific Peoples,310,292,289,202,120,94%,93%,59%
240300,Ascot Park,Capital and Coast,Maori,641,606,585,340,186,95%,91%,55%
240300,Ascot Park,Capital and Coast,Pacific Peoples,887,Masked,823,569,339,>95%,93%,60%
240400,Whitby,Capital and Coast,Maori,244,Masked,Masked,160,85,>95%,>95%,53%
240400,Whitby,Capital and Coast,Pacific Peoples,158,Masked,149,106,66,>95%,94%,62%
240500,Porirua East,Capital and Coast,Maori,492,462,442,264,140,94%,90%,53%
240500,Porirua East,Capital and Coast,Pacific Peoples,670,Masked,619,410,215,>95%,92%,52%
240600,Endeavour,Capital and Coast,Maori,304,Masked,Masked,209,123,>95%,>95%,59%
240600,Endeavour,Capital and Coast,Pacific Peoples,147,Masked,Masked,109,69,>95%,>95%,63%
240700,Cannons Creek North,Capital and Coast,Maori,711,636,596,311,151,89%,84%,49%
240700,Cannons Creek North,Capital and Coast,Pacific Peoples,"1,390","1,299","1,262",801,423,93%,91%,53%
240800,Waitangirua,Capital and Coast,Maori,859,805,766,375,178,94%,89%,47%
240800,Waitangirua,Capital and Coast,Pacific Peoples,"2,029","1,892","1,822",1143,590,93%,90%,52%
240900,Ranui Heights ,Capital and Coast,Maori,226,Masked,208,141,84,>95%,92%,60%
240900,Ranui Heights ,Capital and Coast,Pacific Peoples,245,222,220,159,104,91%,90%,65%
241000,Cannons Creek East,Capital and Coast,Maori,661,624,584,297,149,94%,88%,50%
241000,Cannons Creek East,Capital and Coast,Pacific Peoples,"1,897","1,771","1,735",1154,644,93%,91%,56%
241100,Cannons Creek South,Capital and Coast,Maori,355,336,314,145,67,95%,88%,46%
241100,Cannons Creek South,Capital and Coast,Pacific Peoples,740,Masked,677,414,241,>95%,91%,58%
241200,Akatarawa,Hutt Valley,Maori,40,Masked,34,21,11,>95%,85%,52%
241300,Riverstone Terraces,Hutt Valley,Maori,115,Masked,Masked,83,53,>95%,>95%,64%
241300,Riverstone Terraces,Hutt Valley,Pacific Peoples,85,Masked,79,57,35,>95%,93%,61%
241400,Heretaunga,Hutt Valley,Maori,186,Masked,Masked,128,94,>95%,>95%,73%
241400,Heretaunga,Hutt Valley,Pacific Peoples,97,Masked,Masked,75,39,>95%,>95%,52%
241500,Birchville-Brown Owl,Hutt Valley,Maori,335,Masked,318,197,109,>95%,95%,55%
241500,Birchville-Brown Owl,Hutt Valley,Pacific Peoples,97,87,86,56,34,90%,89%,61%
241600,Poets Block,Hutt Valley,Maori,253,Masked,237,149,92,>95%,94%,62%
241600,Poets Block,Hutt Valley,Pacific Peoples,75,Masked,Masked,56,33,>95%,>95%,59%
241700,Brentwood (Upper Hutt City),Hutt Valley,Maori,337,Masked,307,161,87,>95%,91%,54%
241700,Brentwood (Upper Hutt City),Hutt Valley,Pacific Peoples,152,Masked,Masked,92,52,>95%,>95%,57%
241800,Silverstream (Upper Hutt City),Hutt Valley,Maori,212,Masked,Masked,139,94,>95%,>95%,68%
241800,Silverstream (Upper Hutt City),Hutt Valley,Pacific Peoples,72,Masked,Masked,63,43,>95%,>95%,68%
241900,Elderslea,Hutt Valley,Maori,444,415,403,242,133,93%,91%,55%
241900,Elderslea,Hutt Valley,Pacific Peoples,157,143,140,89,55,91%,89%,62%
242000,Trentham North,Hutt Valley,Maori,486,Masked,455,299,184,>95%,94%,62%
242000,Trentham North,Hutt Valley,Pacific Peoples,168,158,150,100,61,94%,89%,61%
242100,Totara Park,Hutt Valley,Maori,291,Masked,Masked,183,105,>95%,>95%,57%
242100,Totara Park,Hutt Valley,Pacific Peoples,71,Masked,65,46,28,>95%,92%,61%
242200,Trentham South,Hutt Valley,Maori,104,Masked,Masked,72,45,>95%,>95%,62%
242300,Mangaroa,Hutt Valley,Maori,107,Masked,100,72,45,>95%,93%,62%
242400,Ebdentown,Hutt Valley,Maori,303,Masked,284,186,102,>95%,94%,55%
242400,Ebdentown,Hutt Valley,Pacific Peoples,80,Masked,Masked,59,43,>95%,>95%,73%
242500,Wallaceville,Hutt Valley,Maori,270,Masked,250,143,84,>95%,93%,59%
242500,Wallaceville,Hutt Valley,Pacific Peoples,96,Masked,Masked,65,33,>95%,>95%,51%
242600,Maoribank,Hutt Valley,Maori,531,498,476,291,145,94%,90%,50%
242600,Maoribank,Hutt Valley,Pacific Peoples,146,Masked,136,85,48,>95%,93%,56%
242700,Te Marua,Hutt Valley,Maori,111,Masked,105,71,41,>95%,95%,58%
242800,Pinehaven,Hutt Valley,Maori,90,84,82,54,32,93%,91%,59%
242900,Clouston Park,Hutt Valley,Maori,272,248,239,148,93,91%,88%,63%
242900,Clouston Park,Hutt Valley,Pacific Peoples,137,126,126,87,54,92%,92%,62%
243000,Upper Hutt Central,Hutt Valley,Maori,57,Masked,54,32,19,>95%,95%,59%
243200,Maungaraki,Hutt Valley,Maori,244,Masked,Masked,156,99,>95%,>95%,63%
243200,Maungaraki,Hutt Valley,Pacific Peoples,142,Masked,Masked,102,60,>95%,>95%,59%
243300,Korokoro,Hutt Valley,Maori,88,Masked,Masked,55,32,>95%,>95%,58%
243400,Kelson,Hutt Valley,Maori,183,Masked,Masked,125,84,>95%,>95%,67%
243400,Kelson,Hutt Valley,Pacific Peoples,113,Masked,Masked,83,55,>95%,>95%,66%
243500,Normandale,Hutt Valley,Maori,109,Masked,Masked,77,48,>95%,>95%,62%
243600,Belmont (Lower Hutt City),Hutt Valley,Maori,190,Masked,Masked,132,93,>95%,>95%,70%
243600,Belmont (Lower Hutt City),Hutt Valley,Pacific Peoples,69,Masked,Masked,53,36,>95%,>95%,68%
243700,Petone Central,Hutt Valley,Maori,146,Masked,137,98,55,>95%,94%,56%
243700,Petone Central,Hutt Valley,Pacific Peoples,56,Masked,Masked,40,26,>95%,>95%,65%
243800,Tirohanga,Hutt Valley,Maori,45,Masked,Masked,39,27,>95%,>95%,69%
243900,Manor Park,Hutt Valley,Maori,49,Masked,Masked,41,25,>95%,>95%,61%
244000,Alicetown-Melling,Hutt Valley,Maori,266,Masked,247,180,101,>95%,93%,56%
244000,Alicetown-Melling,Hutt Valley,Pacific Peoples,143,135,133,98,68,94%,93%,69%
244100,Taita North,Hutt Valley,Maori,571,511,479,284,146,89%,84%,51%
244100,Taita North,Hutt Valley,Pacific Peoples,752,Masked,714,488,280,>95%,95%,57%
244200,Boulcott,Hutt Valley,Maori,189,171,168,112,69,90%,89%,62%
244200,Boulcott,Hutt Valley,Pacific Peoples,97,Masked,Masked,70,42,>95%,>95%,60%
244300,Hutt Central North,Hutt Valley,Maori,96,81,77,55,33,84%,80%,60%
244300,Hutt Central North,Hutt Valley,Pacific Peoples,71,Masked,Masked,40,22,>95%,>95%,55%
244400,Avalon West,Hutt Valley,Maori,215,Masked,Masked,137,90,>95%,>95%,66%
244400,Avalon West,Hutt Valley,Pacific Peoples,203,Masked,Masked,128,74,>95%,>95%,58%
244500,Stokes Valley Central,Hutt Valley,Maori,387,350,336,208,118,90%,87%,57%
244500,Stokes Valley Central,Hutt Valley,Pacific Peoples,197,180,178,119,54,91%,90%,45%
244600,Taita South,Hutt Valley,Maori,658,569,527,302,154,86%,80%,51%
244600,Taita South,Hutt Valley,Pacific Peoples,569,514,500,344,189,90%,88%,55%
244700,Petone East,Hutt Valley,Maori,417,384,366,264,150,92%,88%,57%
244700,Petone East,Hutt Valley,Pacific Peoples,202,Masked,Masked,147,95,>95%,>95%,65%
244800,Hutt Central South,Hutt Valley,Maori,168,Masked,Masked,121,59,>95%,>95%,49%
244800,Hutt Central South,Hutt Valley,Pacific Peoples,50,42,42,31,19,84%,84%,61%
244900,Stokes Valley North,Hutt Valley,Maori,440,Masked,411,261,127,>95%,93%,49%
244900,Stokes Valley North,Hutt Valley,Pacific Peoples,246,Masked,229,157,96,>95%,93%,61%
245000,Petone Esplanade,Hutt Valley,Maori,344,Masked,318,215,117,>95%,92%,54%
245000,Petone Esplanade,Hutt Valley,Pacific Peoples,168,Masked,159,118,76,>95%,95%,64%
245100,Epuni West,Hutt Valley,Maori,305,285,275,191,127,93%,90%,66%
