SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
231000,Papaioea South,MidCentral,Pacific Peoples,49,Masked,Masked,30,12,>95%,>95%,40%
231100,Royal Oak (Palmerston North City),MidCentral,Maori,155,Masked,Masked,97,49,>95%,>95%,51%
231100,Royal Oak (Palmerston North City),MidCentral,Pacific Peoples,53,Masked,Masked,41,22,>95%,>95%,54%
231200,West End,MidCentral,Maori,358,322,305,170,74,90%,85%,44%
231200,West End,MidCentral,Pacific Peoples,103,94,90,54,25,91%,87%,46%
231300,Awapuni South ,MidCentral,Maori,349,Masked,326,184,87,>95%,93%,47%
231300,Awapuni South ,MidCentral,Pacific Peoples,55,Masked,Masked,39,15,>95%,>95%,38%
231400,Milverton,MidCentral,Maori,168,156,149,86,38,93%,89%,44%
231400,Milverton,MidCentral,Pacific Peoples,48,44,43,26,6,92%,90%,23%
231500,Ruamahanga,MidCentral,Maori,280,Masked,Masked,150,71,>95%,>95%,47%
231500,Ruamahanga,MidCentral,Pacific Peoples,69,Masked,Masked,50,20,>95%,>95%,40%
231600,Esplanade,MidCentral,Maori,192,180,174,108,54,94%,91%,50%
231600,Esplanade,MidCentral,Pacific Peoples,49,45,45,30,7,92%,92%,23%
231700,Hokowhitu Central,MidCentral,Maori,130,Masked,Masked,72,37,>95%,>95%,51%
231800,Hokowhitu East,MidCentral,Maori,220,204,192,125,64,93%,87%,51%
231800,Hokowhitu East,MidCentral,Pacific Peoples,46,43,43,33,13,93%,93%,39%
232000,Ruahine,MidCentral,Maori,67,Masked,Masked,44,25,>95%,>95%,57%
232100,Linton Camp,MidCentral,Maori,179,Masked,Masked,169,103,>95%,>95%,61%
232200,Ashhurst,MidCentral,Maori,330,Masked,Masked,186,87,>95%,>95%,47%
232200,Ashhurst,MidCentral,Pacific Peoples,49,Masked,Masked,34,15,>95%,>95%,44%
232300,Hokowhitu South,MidCentral,Maori,205,187,178,87,43,91%,87%,49%
232400,Aokautere,MidCentral,Maori,45,42,39,21,12,93%,87%,57%
232500,Pihauatua,MidCentral,Maori,95,88,86,60,31,93%,91%,52%
232700,Poutoa,MidCentral,Maori,178,Masked,Masked,132,70,>95%,>95%,53%
232800,Norsewood,MidCentral,Maori,202,170,159,92,46,84%,79%,50%
232900,Papatawa,MidCentral,Maori,220,200,193,110,63,91%,88%,57%
233000,Mangatainoka,MidCentral,Maori,173,Masked,158,82,34,>95%,91%,41%
233100,Woodville,MidCentral,Maori,298,251,237,142,70,84%,80%,49%
233200,Dannevirke West,MidCentral,Maori,421,386,358,184,83,92%,85%,45%
233300,Dannevirke East,MidCentral,Maori,837,764,715,402,214,91%,85%,53%
233300,Dannevirke East,MidCentral,Pacific Peoples,41,Masked,Masked,31,6,>95%,>95%,19%
233400,Waitahora,MidCentral,Maori,72,64,63,37,11,89%,88%,30%
233500,Kaitawa,MidCentral,Maori,46,Masked,43,19,7,>95%,93%,37%
233600,Pahiatua,MidCentral,Maori,373,335,311,161,68,90%,83%,42%
233700,Nireaha-Eketahuna,MidCentral,Maori,194,165,150,72,40,85%,77%,56%
233800,Owhanga,MidCentral,Maori,78,57,54,34,11,73%,69%,32%
234000,Kere Kere,MidCentral,Maori,102,Masked,94,53,18,>95%,92%,34%
234100,Foxton Beach,MidCentral,Maori,266,240,231,150,82,90%,87%,55%
234200,Foxton North,MidCentral,Maori,351,311,288,163,68,89%,82%,42%
234300,Foxton South,MidCentral,Maori,454,416,392,225,97,92%,86%,43%
234400,Waitarere,MidCentral,Maori,330,289,273,176,95,88%,83%,54%
234500,Waikawa (Horowhenua District),MidCentral,Maori,148,130,127,74,39,88%,86%,53%
234600,Miranui,MidCentral,Maori,202,Masked,Masked,124,69,>95%,>95%,56%
234700,Donnelly Park,MidCentral,Maori,255,Masked,235,136,70,>95%,92%,51%
234800,Ohau-Manakau,MidCentral,Maori,251,219,213,136,76,87%,85%,56%
234800,Ohau-Manakau,MidCentral,Pacific Peoples,59,Masked,Masked,61,49,>95%,>95%,80%
234900,Kawiu South,MidCentral,Maori,413,Masked,376,220,111,>95%,91%,50%
234900,Kawiu South,MidCentral,Pacific Peoples,86,Masked,Masked,60,23,>95%,>95%,38%
235000,Makomako,MidCentral,Maori,306,279,263,137,63,91%,86%,46%
235000,Makomako,MidCentral,Pacific Peoples,108,Masked,Masked,68,22,>95%,>95%,32%
235100,Kawiu North,MidCentral,Maori,206,Masked,Masked,107,54,>95%,>95%,50%
235200,Levin Central,MidCentral,Maori,188,161,156,89,49,86%,83%,55%
235200,Levin Central,MidCentral,Pacific Peoples,78,72,67,45,13,92%,86%,29%
235300,Tararua,MidCentral,Maori,224,207,200,113,62,92%,89%,55%
235300,Tararua,MidCentral,Pacific Peoples,62,Masked,57,45,16,>95%,92%,36%
235400,Shannon,MidCentral,Maori,439,361,337,171,74,82%,77%,43%
235500,Queenwood (Horowhenua District),MidCentral,Maori,361,303,285,153,73,84%,79%,48%
235500,Queenwood (Horowhenua District),MidCentral,Pacific Peoples,119,Masked,Masked,74,33,>95%,>95%,45%
235600,Playford Park,MidCentral,Maori,358,321,299,160,83,90%,84%,52%
235600,Playford Park,MidCentral,Pacific Peoples,116,Masked,Masked,67,26,>95%,>95%,39%
235700,Fairfield (Horowhenua District),MidCentral,Maori,208,186,177,110,53,89%,85%,48%
235700,Fairfield (Horowhenua District),MidCentral,Pacific Peoples,74,Masked,69,44,18,>95%,93%,41%
235800,Taitoko,MidCentral,Maori,508,473,451,223,91,93%,89%,41%
235800,Taitoko,MidCentral,Pacific Peoples,184,Masked,173,103,39,>95%,94%,38%
235900,Waiopehu,MidCentral,Maori,292,273,260,150,77,93%,89%,51%
235900,Waiopehu,MidCentral,Pacific Peoples,93,Masked,Masked,64,25,>95%,>95%,39%
236000,Makahika,MidCentral,Maori,99,Masked,93,46,28,>95%,94%,61%
236100,Kimberley,MidCentral,Maori,45,42,39,23,13,93%,87%,57%
236300,Otaki Beach,MidCentral,Maori,509,445,416,243,128,87%,82%,53%
236400,Forest Lakes (Kapiti Coast District),MidCentral,Maori,95,72,67,34,23,76%,71%,68%
236500,Otaki,MidCentral,Maori,"1,001",910,873,465,198,91%,87%,43%
236500,Otaki,MidCentral,Pacific Peoples,91,85,79,50,18,93%,87%,36%
236600,Te Horo,MidCentral,Maori,102,92,89,61,39,90%,87%,64%
236700,Waitohu,MidCentral,Maori,231,209,194,115,59,90%,84%,51%
236800,Waikanae Beach,Capital and Coast,Maori,238,219,214,138,70,92%,90%,51%
236800,Waikanae Beach,Capital and Coast,Pacific Peoples,46,42,42,30,16,91%,91%,53%
237000,Paraparaumu Beach North,Capital and Coast,Maori,420,374,363,232,126,89%,86%,54%
237000,Paraparaumu Beach North,Capital and Coast,Pacific Peoples,62,55,54,39,20,89%,87%,51%
237100,Paraparaumu Beach West,Capital and Coast,Maori,212,193,189,134,66,91%,89%,49%
237100,Paraparaumu Beach West,Capital and Coast,Pacific Peoples,51,Masked,48,37,19,>95%,94%,51%
237200,Waikanae Park,Capital and Coast,Maori,121,Masked,112,70,40,>95%,93%,57%
237300,Paraparaumu Beach East,Capital and Coast,Maori,165,Masked,Masked,98,56,>95%,>95%,57%
237300,Paraparaumu Beach East,Capital and Coast,Pacific Peoples,54,51,50,32,17,94%,93%,53%
237400,Otaihanga,Capital and Coast,Maori,92,74,72,48,22,80%,78%,46%
237500,Paraparaumu North,Capital and Coast,Maori,257,238,232,154,79,93%,90%,51%
237500,Paraparaumu North,Capital and Coast,Pacific Peoples,64,Masked,Masked,44,18,>95%,>95%,41%
237600,Waikanae West,Capital and Coast,Maori,277,255,246,165,103,92%,89%,62%
237600,Waikanae West,Capital and Coast,Pacific Peoples,43,40,40,27,10,93%,93%,37%
237700,Otaki Forks,MidCentral,Maori,45,Masked,Masked,28,14,>95%,>95%,50%
237800,Paraparaumu Central,Capital and Coast,Maori,493,431,412,247,130,87%,84%,53%
237800,Paraparaumu Central,Capital and Coast,Pacific Peoples,123,Masked,Masked,91,33,>95%,>95%,36%
237900,Maungakotukutuku,Capital and Coast,Maori,61,56,55,34,20,92%,90%,59%
238000,Raumati Beach West,Capital and Coast,Maori,212,Masked,Masked,123,61,>95%,>95%,50%
238000,Raumati Beach West,Capital and Coast,Pacific Peoples,48,Masked,Masked,31,12,>95%,>95%,39%
238100,Waikanae East,Capital and Coast,Maori,168,159,156,105,58,95%,93%,55%
238300,Raumati Beach East,Capital and Coast,Maori,232,199,194,115,69,86%,84%,60%
238300,Raumati Beach East,Capital and Coast,Pacific Peoples,45,38,38,25,10,84%,84%,40%
238400,Paraparaumu East,Capital and Coast,Maori,301,257,248,138,58,85%,82%,42%
238400,Paraparaumu East,Capital and Coast,Pacific Peoples,57,49,47,26,8,86%,82%,31%
238500,Raumati South,Capital and Coast,Maori,315,270,258,171,76,86%,82%,44%
238500,Raumati South,Capital and Coast,Pacific Peoples,61,Masked,Masked,46,22,>95%,>95%,48%
238600,Paekakariki,Capital and Coast,Maori,231,210,198,132,69,91%,86%,52%
238800,Pukerua Bay,Capital and Coast,Maori,158,147,145,85,45,93%,92%,53%
239000,Plimmerton,Capital and Coast,Maori,232,214,213,135,63,92%,92%,47%
239000,Plimmerton,Capital and Coast,Pacific Peoples,56,48,48,29,14,86%,86%,48%
239100,Titahi Bay North,Capital and Coast,Maori,691,640,616,388,176,93%,89%,45%
239100,Titahi Bay North,Capital and Coast,Pacific Peoples,260,245,236,149,63,94%,91%,42%
239200,Titahi Bay South,Capital and Coast,Maori,979,914,879,518,256,93%,90%,49%
239200,Titahi Bay South,Capital and Coast,Pacific Peoples,447,423,411,288,147,95%,92%,51%
239300,Elsdon-Takapuwahia,Capital and Coast,Maori,985,929,894,536,256,94%,91%,48%
239300,Elsdon-Takapuwahia,Capital and Coast,Pacific Peoples,397,Masked,362,232,102,>95%,91%,44%
239400,Pauatahanui,Capital and Coast,Maori,45,Masked,Masked,32,20,>95%,>95%,62%
239500,Onepoto,Capital and Coast,Maori,463,437,424,266,144,94%,92%,54%
239500,Onepoto,Capital and Coast,Pacific Peoples,186,Masked,Masked,129,60,>95%,>95%,47%
239600,Camborne,Capital and Coast,Maori,155,146,146,105,54,94%,94%,51%
239600,Camborne,Capital and Coast,Pacific Peoples,40,38,38,28,14,95%,95%,50%
239800,Paremata,Capital and Coast,Maori,222,207,204,155,81,93%,92%,52%
239800,Paremata,Capital and Coast,Pacific Peoples,89,Masked,Masked,71,39,>95%,>95%,55%
239900,Porirua Central,Capital and Coast,Maori,68,64,63,38,22,94%,93%,58%
240000,Papakowhai,Capital and Coast,Maori,241,Masked,Masked,155,84,>95%,>95%,54%
240000,Papakowhai,Capital and Coast,Pacific Peoples,118,Masked,Masked,74,36,>95%,>95%,49%
240100,Aotea,Capital and Coast,Maori,223,Masked,Masked,167,95,>95%,>95%,57%
240100,Aotea,Capital and Coast,Pacific Peoples,259,Masked,Masked,188,98,>95%,>95%,52%
240200,Postgate,Capital and Coast,Maori,276,Masked,Masked,153,72,>95%,>95%,47%
240200,Postgate,Capital and Coast,Pacific Peoples,310,291,288,199,102,94%,93%,51%
240300,Ascot Park,Capital and Coast,Maori,644,605,580,313,145,94%,90%,46%
240300,Ascot Park,Capital and Coast,Pacific Peoples,889,844,821,550,299,95%,92%,54%
240400,Whitby,Capital and Coast,Maori,244,Masked,231,151,76,>95%,95%,50%
240400,Whitby,Capital and Coast,Pacific Peoples,155,Masked,147,102,56,>95%,95%,55%
240500,Porirua East,Capital and Coast,Maori,496,460,440,245,107,93%,89%,44%
240500,Porirua East,Capital and Coast,Pacific Peoples,674,638,618,393,177,95%,92%,45%
240600,Endeavour,Capital and Coast,Maori,304,Masked,Masked,205,92,>95%,>95%,45%
240600,Endeavour,Capital and Coast,Pacific Peoples,148,Masked,Masked,110,56,>95%,>95%,51%
240700,Cannons Creek North,Capital and Coast,Maori,715,627,589,294,120,88%,82%,41%
240700,Cannons Creek North,Capital and Coast,Pacific Peoples,"1,391","1,293","1,245",757,350,93%,90%,46%
240800,Waitangirua,Capital and Coast,Maori,857,799,752,345,141,93%,88%,41%
240800,Waitangirua,Capital and Coast,Pacific Peoples,"2,031","1,884","1,811",1095,476,93%,89%,43%
240900,Ranui Heights ,Capital and Coast,Maori,226,212,206,136,73,94%,91%,54%
240900,Ranui Heights ,Capital and Coast,Pacific Peoples,245,222,220,157,89,91%,90%,57%
241000,Cannons Creek East,Capital and Coast,Maori,664,613,576,280,123,92%,87%,44%
241000,Cannons Creek East,Capital and Coast,Pacific Peoples,"1,896","1,769","1,724",1109,536,93%,91%,48%
241100,Cannons Creek South,Capital and Coast,Maori,355,335,315,137,47,94%,89%,34%
241100,Cannons Creek South,Capital and Coast,Pacific Peoples,737,696,672,395,204,94%,91%,52%
241200,Akatarawa,Hutt Valley,Maori,40,Masked,34,21,8,>95%,85%,38%
241300,Riverstone Terraces,Hutt Valley,Maori,116,Masked,Masked,79,42,>95%,>95%,53%
241300,Riverstone Terraces,Hutt Valley,Pacific Peoples,85,Masked,78,56,23,>95%,92%,41%
241400,Heretaunga,Hutt Valley,Maori,183,Masked,Masked,122,73,>95%,>95%,60%
241400,Heretaunga,Hutt Valley,Pacific Peoples,97,Masked,Masked,72,30,>95%,>95%,42%
241500,Birchville-Brown Owl,Hutt Valley,Maori,337,Masked,320,186,84,>95%,95%,45%
241500,Birchville-Brown Owl,Hutt Valley,Pacific Peoples,97,87,86,54,26,90%,89%,48%
241600,Poets Block,Hutt Valley,Maori,252,Masked,234,138,77,>95%,93%,56%
241600,Poets Block,Hutt Valley,Pacific Peoples,76,Masked,72,54,26,>95%,95%,48%
241700,Brentwood (Upper Hutt City),Hutt Valley,Maori,335,315,302,151,66,94%,90%,44%
241700,Brentwood (Upper Hutt City),Hutt Valley,Pacific Peoples,152,Masked,Masked,80,45,>95%,>95%,56%
241800,Silverstream (Upper Hutt City),Hutt Valley,Maori,212,Masked,Masked,133,76,>95%,>95%,57%
241800,Silverstream (Upper Hutt City),Hutt Valley,Pacific Peoples,72,Masked,Masked,58,35,>95%,>95%,60%
241900,Elderslea,Hutt Valley,Maori,446,415,402,228,112,93%,90%,49%
241900,Elderslea,Hutt Valley,Pacific Peoples,156,142,139,87,39,91%,89%,45%
242000,Trentham North,Hutt Valley,Maori,483,Masked,442,277,147,>95%,92%,53%
242000,Trentham North,Hutt Valley,Pacific Peoples,168,158,150,94,40,94%,89%,43%
242100,Totara Park,Hutt Valley,Maori,293,Masked,Masked,175,88,>95%,>95%,50%
242100,Totara Park,Hutt Valley,Pacific Peoples,71,Masked,64,44,24,>95%,90%,55%
242200,Trentham South,Hutt Valley,Maori,104,Masked,Masked,68,35,>95%,>95%,51%
242300,Mangaroa,Hutt Valley,Maori,106,Masked,99,68,38,>95%,93%,56%
242400,Ebdentown,Hutt Valley,Maori,304,Masked,286,174,81,>95%,94%,47%
242400,Ebdentown,Hutt Valley,Pacific Peoples,79,Masked,75,56,29,>95%,95%,52%
242500,Wallaceville,Hutt Valley,Maori,270,Masked,250,136,68,>95%,93%,50%
242500,Wallaceville,Hutt Valley,Pacific Peoples,98,Masked,Masked,62,23,>95%,>95%,37%
242600,Maoribank,Hutt Valley,Maori,533,500,469,267,110,94%,88%,41%
242600,Maoribank,Hutt Valley,Pacific Peoples,146,Masked,135,80,37,>95%,92%,46%
242700,Te Marua,Hutt Valley,Maori,112,Masked,105,67,36,>95%,94%,54%
242800,Pinehaven,Hutt Valley,Maori,90,84,82,52,20,93%,91%,38%
242900,Clouston Park,Hutt Valley,Maori,273,249,238,138,76,91%,87%,55%
242900,Clouston Park,Hutt Valley,Pacific Peoples,138,126,126,81,46,91%,91%,57%
243000,Upper Hutt Central,Hutt Valley,Maori,57,Masked,54,29,19,>95%,95%,66%
243200,Maungaraki,Hutt Valley,Maori,243,Masked,Masked,149,75,>95%,>95%,50%
243200,Maungaraki,Hutt Valley,Pacific Peoples,143,Masked,134,99,50,>95%,94%,51%
243300,Korokoro,Hutt Valley,Maori,88,Masked,Masked,53,24,>95%,>95%,45%
243400,Kelson,Hutt Valley,Maori,183,Masked,Masked,122,71,>95%,>95%,58%
243400,Kelson,Hutt Valley,Pacific Peoples,115,Masked,109,83,48,>95%,95%,58%
243500,Normandale,Hutt Valley,Maori,108,102,102,71,36,94%,94%,51%
243600,Belmont (Lower Hutt City),Hutt Valley,Maori,189,Masked,Masked,128,77,>95%,>95%,60%
243600,Belmont (Lower Hutt City),Hutt Valley,Pacific Peoples,70,Masked,Masked,52,32,>95%,>95%,62%
243700,Petone Central,Hutt Valley,Maori,143,Masked,132,92,45,>95%,92%,49%
243700,Petone Central,Hutt Valley,Pacific Peoples,56,Masked,53,39,21,>95%,95%,54%
243800,Tirohanga,Hutt Valley,Maori,46,Masked,Masked,37,19,>95%,>95%,51%
243900,Manor Park,Hutt Valley,Maori,49,Masked,Masked,36,19,>95%,>95%,53%
244000,Alicetown-Melling,Hutt Valley,Maori,267,Masked,247,166,74,>95%,93%,45%
244000,Alicetown-Melling,Hutt Valley,Pacific Peoples,144,134,132,97,60,93%,92%,62%
244100,Taita North,Hutt Valley,Maori,570,508,475,265,104,89%,83%,39%
244100,Taita North,Hutt Valley,Pacific Peoples,754,Masked,712,467,226,>95%,94%,48%
244200,Boulcott,Hutt Valley,Maori,188,171,165,101,48,91%,88%,48%
244200,Boulcott,Hutt Valley,Pacific Peoples,96,Masked,Masked,69,36,>95%,>95%,52%
244300,Hutt Central North,Hutt Valley,Maori,95,79,75,51,22,83%,79%,43%
244300,Hutt Central North,Hutt Valley,Pacific Peoples,71,Masked,Masked,36,17,>95%,>95%,47%
244400,Avalon West,Hutt Valley,Maori,217,Masked,Masked,136,68,>95%,>95%,50%
244400,Avalon West,Hutt Valley,Pacific Peoples,203,Masked,Masked,123,61,>95%,>95%,50%
244500,Stokes Valley Central,Hutt Valley,Maori,384,347,332,197,96,90%,86%,49%
244500,Stokes Valley Central,Hutt Valley,Pacific Peoples,197,179,178,113,41,91%,90%,36%
244600,Taita South,Hutt Valley,Maori,661,568,525,283,117,86%,79%,41%
244600,Taita South,Hutt Valley,Pacific Peoples,565,503,493,325,146,89%,87%,45%
244700,Petone East,Hutt Valley,Maori,415,382,360,238,115,92%,87%,48%
244700,Petone East,Hutt Valley,Pacific Peoples,200,Masked,190,143,80,>95%,95%,56%
244800,Hutt Central South,Hutt Valley,Maori,170,Masked,Masked,118,48,>95%,>95%,41%
244800,Hutt Central South,Hutt Valley,Pacific Peoples,49,41,41,31,15,84%,84%,48%
244900,Stokes Valley North,Hutt Valley,Maori,440,416,407,243,91,95%,92%,37%
244900,Stokes Valley North,Hutt Valley,Pacific Peoples,245,Masked,228,149,73,>95%,93%,49%
245000,Petone Esplanade,Hutt Valley,Maori,345,325,315,207,93,94%,91%,45%
245000,Petone Esplanade,Hutt Valley,Pacific Peoples,168,Masked,158,114,63,>95%,94%,55%
245100,Epuni West,Hutt Valley,Maori,301,278,268,178,110,92%,89%,62%
245100,Epuni West,Hutt Valley,Pacific Peoples,167,158,153,105,44,95%,92%,42%
245200,Avalon East,Hutt Valley,Maori,344,311,297,172,64,90%,86%,37%
245200,Avalon East,Hutt Valley,Pacific Peoples,341,313,302,193,102,92%,89%,53%
245300,Woburn,Hutt Valley,Maori,114,104,101,75,44,91%,89%,59%
245400,Naenae Central,Hutt Valley,Maori,686,627,588,353,152,91%,86%,43%
245400,Naenae Central,Hutt Valley,Pacific Peoples,561,530,513,300,153,94%,91%,51%
245500,Waterloo West,Hutt Valley,Maori,179,169,163,94,55,94%,91%,59%
245500,Waterloo West,Hutt Valley,Pacific Peoples,74,Masked,Masked,48,20,>95%,>95%,42%
245600,Epuni East,Hutt Valley,Maori,348,317,307,201,96,91%,88%,48%
245600,Epuni East,Hutt Valley,Pacific Peoples,199,188,182,125,47,94%,91%,38%
245800,Moera,Hutt Valley,Maori,376,349,330,183,82,93%,88%,45%
245800,Moera,Hutt Valley,Pacific Peoples,144,129,126,87,40,90%,88%,46%
245900,Delaney,Hutt Valley,Maori,600,533,493,224,76,89%,82%,34%
245900,Delaney,Hutt Valley,Pacific Peoples,384,352,342,220,93,92%,89%,42%
246000,Waiwhetu,Hutt Valley,Maori,676,609,584,389,208,90%,86%,53%
246000,Waiwhetu,Hutt Valley,Pacific Peoples,300,Masked,Masked,204,107,>95%,>95%,52%
246100,Waterloo East,Hutt Valley,Maori,246,223,205,122,59,91%,83%,48%
246100,Waterloo East,Hutt Valley,Pacific Peoples,143,Masked,133,93,38,>95%,93%,41%
246200,Naenae North,Hutt Valley,Maori,542,487,453,235,106,90%,84%,45%
246200,Naenae North,Hutt Valley,Pacific Peoples,460,430,417,272,140,93%,91%,51%
246300,Manuka,Hutt Valley,Maori,207,Masked,Masked,130,57,>95%,>95%,44%
246300,Manuka,Hutt Valley,Pacific Peoples,98,86,84,53,28,88%,86%,53%
246400,Naenae South,Hutt Valley,Maori,601,554,515,252,91,92%,86%,36%
246400,Naenae South,Hutt Valley,Pacific Peoples,391,361,356,244,103,92%,91%,42%
246600,Arakura,Hutt Valley,Maori,642,578,553,317,145,90%,86%,46%
246600,Arakura,Hutt Valley,Pacific Peoples,261,Masked,246,173,87,>95%,94%,50%
246700,Eastern Bays ,Hutt Valley,Maori,77,Masked,Masked,63,35,>95%,>95%,56%
246800,Pencarrow,Hutt Valley,Maori,77,70,70,39,24,91%,91%,62%
246900,Wainuiomata West,Hutt Valley,Maori,599,556,539,320,154,93%,90%,48%
246900,Wainuiomata West,Hutt Valley,Pacific Peoples,458,Masked,Masked,320,178,>95%,>95%,56%
247000,Glendale,Hutt Valley,Maori,"1,109","1,021",974,580,276,92%,88%,48%
247000,Glendale,Hutt Valley,Pacific Peoples,392,370,361,240,119,94%,92%,50%
247100,Wainuiomata Central,Hutt Valley,Maori,360,334,323,178,81,93%,90%,46%
247100,Wainuiomata Central,Hutt Valley,Pacific Peoples,176,165,160,112,53,94%,91%,47%
247200,Eastbourne,Hutt Valley,Maori,89,Masked,Masked,71,40,>95%,>95%,56%
247300,Homedale East,Hutt Valley,Maori,680,Masked,617,383,177,>95%,91%,46%
247300,Homedale East,Hutt Valley,Pacific Peoples,224,209,205,133,74,93%,92%,56%
247400,Homedale West,Hutt Valley,Maori,596,556,524,290,153,93%,88%,53%
247400,Homedale West,Hutt Valley,Pacific Peoples,273,Masked,Masked,164,63,>95%,>95%,38%
247500,Makara-Ohariu,Capital and Coast,Maori,54,Masked,Masked,43,27,>95%,>95%,63%
247600,Tawa North,Capital and Coast,Maori,288,Masked,273,164,73,>95%,95%,45%
247600,Tawa North,Capital and Coast,Pacific Peoples,238,Masked,Masked,170,83,>95%,>95%,49%
247700,Linden,Capital and Coast,Maori,348,320,304,154,68,92%,87%,44%
247700,Linden,Capital and Coast,Pacific Peoples,320,Masked,Masked,179,90,>95%,>95%,50%
247800,Tawa South,Capital and Coast,Maori,218,Masked,Masked,144,76,>95%,>95%,53%
247800,Tawa South,Capital and Coast,Pacific Peoples,140,Masked,133,101,45,>95%,95%,45%
247900,Tawa Central,Capital and Coast,Maori,188,177,175,123,48,94%,93%,39%
247900,Tawa Central,Capital and Coast,Pacific Peoples,172,Masked,Masked,99,52,>95%,>95%,53%
248000,Grenada North,Capital and Coast,Maori,194,Masked,Masked,123,56,>95%,>95%,46%
248000,Grenada North,Capital and Coast,Pacific Peoples,128,Masked,Masked,86,45,>95%,>95%,52%
248100,Churton Park North,Capital and Coast,Maori,138,127,123,96,62,92%,89%,65%
248100,Churton Park North,Capital and Coast,Pacific Peoples,131,Masked,123,89,46,>95%,94%,52%
248300,Churton Park South,Capital and Coast,Maori,175,Masked,164,117,53,>95%,94%,45%
248300,Churton Park South,Capital and Coast,Pacific Peoples,92,Masked,Masked,60,32,>95%,>95%,53%
248400,Johnsonville West,Capital and Coast,Maori,219,Masked,Masked,130,57,>95%,>95%,44%
248400,Johnsonville West,Capital and Coast,Pacific Peoples,153,Masked,Masked,109,53,>95%,>95%,49%
248500,Grenada Village,Capital and Coast,Maori,98,Masked,93,66,35,>95%,95%,53%
248500,Grenada Village,Capital and Coast,Pacific Peoples,59,56,55,39,19,95%,93%,49%
248600,Johnsonville North,Capital and Coast,Maori,235,222,214,146,75,94%,91%,51%
248600,Johnsonville North,Capital and Coast,Pacific Peoples,107,Masked,Masked,68,34,>95%,>95%,50%
248700,Paparangi,Capital and Coast,Maori,214,Masked,Masked,148,63,>95%,>95%,43%
248700,Paparangi,Capital and Coast,Pacific Peoples,143,Masked,135,105,49,>95%,94%,47%
248800,Ngaio North,Capital and Coast,Maori,122,Masked,Masked,81,37,>95%,>95%,46%
248900,Johnsonville Central,Capital and Coast,Maori,283,256,249,167,80,90%,88%,48%
248900,Johnsonville Central,Capital and Coast,Pacific Peoples,171,149,147,109,49,87%,86%,45%
249000,Broadmeadows,Capital and Coast,Maori,91,Masked,Masked,61,38,>95%,>95%,62%
249000,Broadmeadows,Capital and Coast,Pacific Peoples,68,57,56,46,23,84%,82%,50%
249100,Crofton Downs,Capital and Coast,Maori,79,Masked,Masked,57,31,>95%,>95%,54%
249200,Johnsonville South,Capital and Coast,Maori,142,133,128,91,46,94%,90%,51%
249200,Johnsonville South,Capital and Coast,Pacific Peoples,98,Masked,Masked,59,28,>95%,>95%,47%
249300,Khandallah Reserve,Capital and Coast,Maori,61,Masked,Masked,47,25,>95%,>95%,53%
249400,Karori Park,Capital and Coast,Maori,199,185,176,123,56,93%,88%,46%
