Week ending,Group,DHB of residence,Dose number,# doses administered
2021-10-17,Group 4,Bay of Plenty,2,14017
2021-10-17,Group 4,Canterbury,1,14437
2021-10-17,Group 4,Canterbury,2,37207
2021-10-17,Group 4,Capital & Coast and Hutt Valley,1,7619
2021-10-17,Group 4,Capital & Coast and Hutt Valley,2,41552
2021-10-17,Group 4,Hawkes Bay,1,4366
2021-10-17,Group 4,Hawkes Bay,2,9726
2021-10-17,Group 4,Lakes,1,2965
2021-10-17,Group 4,Lakes,2,5783
2021-10-17,Group 4,MidCentral,1,4342
2021-10-17,Group 4,MidCentral,2,10789
2021-10-17,Group 4,Nelson Marlborough,1,2829
2021-10-17,Group 4,Nelson Marlborough,2,8073
2021-10-17,Group 4,Northland,1,7185
2021-10-17,Group 4,Northland,2,11376
2021-10-17,Group 4,Overseas / Unknown,1,57
2021-10-17,Group 4,Overseas / Unknown,2,124
2021-10-17,Group 4,South Canterbury,1,1246
2021-10-17,Group 4,South Canterbury,2,4119
2021-10-17,Group 4,Southern,1,7091
2021-10-17,Group 4,Southern,2,22457
2021-10-17,Group 4,Tairawhiti,1,1463
2021-10-17,Group 4,Tairawhiti,2,2206
2021-10-17,Group 4,Taranaki,1,4619
2021-10-17,Group 4,Taranaki,2,6306
2021-10-17,Group 4,Waikato,1,12040
2021-10-17,Group 4,Waikato,2,25215
2021-10-17,Group 4,Wairarapa,1,1227
2021-10-17,Group 4,Wairarapa,2,2532
2021-10-17,Group 4,West Coast,1,841
2021-10-17,Group 4,West Coast,2,1827
2021-10-17,Group 4,Whanganui,1,1816
2021-10-17,Group 4,Whanganui,2,3435
2021-10-24,Group 1,Auckland Metro,1,58
2021-10-24,Group 1,Auckland Metro,2,169
2021-10-24,Group 1,Bay of Plenty,1,10
2021-10-24,Group 1,Bay of Plenty,2,33
2021-10-24,Group 1,Canterbury,1,22
2021-10-24,Group 1,Canterbury,2,80
2021-10-24,Group 1,Capital & Coast and Hutt Valley,1,8
2021-10-24,Group 1,Capital & Coast and Hutt Valley,2,44
2021-10-24,Group 1,Hawkes Bay,2,9
2021-10-24,Group 1,MidCentral,2,5
2021-10-24,Group 1,Nelson Marlborough,1,12
2021-10-24,Group 1,Nelson Marlborough,2,16
2021-10-24,Group 1,Northland,2,13
2021-10-24,Group 1,South Canterbury,2,8
2021-10-24,Group 1,Southern,2,18
2021-10-24,Group 1,Waikato,2,9
2021-10-24,Group 2,Auckland Metro,1,2240
2021-10-24,Group 2,Auckland Metro,2,8550
2021-10-24,Group 2,Bay of Plenty,1,187
2021-10-24,Group 2,Bay of Plenty,2,787
2021-10-24,Group 2,Canterbury,1,988
2021-10-24,Group 2,Canterbury,2,3623
2021-10-24,Group 2,Capital & Coast and Hutt Valley,1,481
2021-10-24,Group 2,Capital & Coast and Hutt Valley,2,2083
2021-10-24,Group 2,Hawkes Bay,1,126
2021-10-24,Group 2,Hawkes Bay,2,333
2021-10-24,Group 2,Lakes,1,117
2021-10-24,Group 2,Lakes,2,325
2021-10-24,Group 2,MidCentral,1,157
2021-10-24,Group 2,MidCentral,2,528
2021-10-24,Group 2,Nelson Marlborough,1,151
2021-10-24,Group 2,Nelson Marlborough,2,356
2021-10-24,Group 2,Northland,1,207
2021-10-24,Group 2,Northland,2,521
2021-10-24,Group 2,Overseas / Unknown,1,7
2021-10-24,Group 2,Overseas / Unknown,2,11
2021-10-24,Group 2,South Canterbury,1,49
2021-10-24,Group 2,South Canterbury,2,157
2021-10-24,Group 2,Southern,1,327
2021-10-24,Group 2,Southern,2,902
2021-10-24,Group 2,Tairawhiti,1,32
2021-10-24,Group 2,Tairawhiti,2,135
2021-10-24,Group 2,Taranaki,1,182
2021-10-24,Group 2,Taranaki,2,346
2021-10-24,Group 2,Waikato,1,420
2021-10-24,Group 2,Waikato,2,1149
2021-10-24,Group 2,Wairarapa,1,42
2021-10-24,Group 2,Wairarapa,2,125
2021-10-24,Group 2,West Coast,1,40
2021-10-24,Group 2,West Coast,2,59
2021-10-24,Group 2,Whanganui,1,55
2021-10-24,Group 2,Whanganui,2,181
2021-10-24,Group 3,Auckland Metro,1,915
2021-10-24,Group 3,Auckland Metro,2,3689
2021-10-24,Group 3,Bay of Plenty,1,297
2021-10-24,Group 3,Bay of Plenty,2,1535
2021-10-24,Group 3,Canterbury,1,535
2021-10-24,Group 3,Canterbury,2,2443
2021-10-24,Group 3,Capital & Coast and Hutt Valley,1,357
2021-10-24,Group 3,Capital & Coast and Hutt Valley,2,1642
2021-10-24,Group 3,Hawkes Bay,1,233
2021-10-24,Group 3,Hawkes Bay,2,625
2021-10-24,Group 3,Lakes,1,110
2021-10-24,Group 3,Lakes,2,240
2021-10-24,Group 3,MidCentral,1,166
2021-10-24,Group 3,MidCentral,2,427
2021-10-24,Group 3,Nelson Marlborough,1,189
2021-10-24,Group 3,Nelson Marlborough,2,296
2021-10-24,Group 3,Northland,1,274
2021-10-24,Group 3,Northland,2,566
2021-10-24,Group 3,Overseas / Unknown,2,7
2021-10-24,Group 3,South Canterbury,1,69
2021-10-24,Group 3,South Canterbury,2,93
2021-10-24,Group 3,Southern,1,308
2021-10-24,Group 3,Southern,2,865
2021-10-24,Group 3,Tairawhiti,1,69
2021-10-24,Group 3,Tairawhiti,2,110
2021-10-24,Group 3,Taranaki,1,170
2021-10-24,Group 3,Taranaki,2,467
2021-10-24,Group 3,Waikato,1,499
2021-10-24,Group 3,Waikato,2,1382
2021-10-24,Group 3,Wairarapa,1,58
2021-10-24,Group 3,Wairarapa,2,129
2021-10-24,Group 3,West Coast,1,49
2021-10-24,Group 3,West Coast,2,101
2021-10-24,Group 3,Whanganui,1,72
2021-10-24,Group 3,Whanganui,2,200
2021-10-24,Group 4,Auckland Metro,1,18129
2021-10-24,Group 4,Auckland Metro,2,63690
2021-10-24,Group 4,Bay of Plenty,1,3224
2021-10-24,Group 4,Bay of Plenty,2,8769
2021-10-24,Group 4,Canterbury,1,8731
2021-10-24,Group 4,Canterbury,2,24670
2021-10-24,Group 4,Capital & Coast and Hutt Valley,1,4297
2021-10-24,Group 4,Capital & Coast and Hutt Valley,2,21644
2021-10-24,Group 4,Hawkes Bay,1,1636
2021-10-24,Group 4,Hawkes Bay,2,3277
2021-10-24,Group 4,Lakes,1,1683
2021-10-24,Group 4,Lakes,2,3395
2021-10-24,Group 4,MidCentral,1,2339
2021-10-24,Group 4,MidCentral,2,5945
2021-10-24,Group 4,Nelson Marlborough,1,1784
2021-10-24,Group 4,Nelson Marlborough,2,3320
2021-10-24,Group 4,Northland,1,2768
2021-10-24,Group 4,Northland,2,4315
2021-10-24,Group 4,Overseas / Unknown,1,33
2021-10-24,Group 4,Overseas / Unknown,2,92
2021-10-24,Group 4,South Canterbury,1,734
2021-10-24,Group 4,South Canterbury,2,2030
2021-10-24,Group 4,Southern,1,3875
2021-10-24,Group 4,Southern,2,11533
2021-10-24,Group 4,Tairawhiti,1,801
2021-10-24,Group 4,Tairawhiti,2,923
2021-10-24,Group 4,Taranaki,1,2028
2021-10-24,Group 4,Taranaki,2,3629
2021-10-24,Group 4,Waikato,1,5665
2021-10-24,Group 4,Waikato,2,10928
2021-10-24,Group 4,Wairarapa,1,657
2021-10-24,Group 4,Wairarapa,2,1490
2021-10-24,Group 4,West Coast,1,344
2021-10-24,Group 4,West Coast,2,688
2021-10-24,Group 4,Whanganui,1,894
2021-10-24,Group 4,Whanganui,2,1569
2021-10-31,Group 1,Auckland Metro,1,8
2021-10-31,Group 1,Auckland Metro,2,43
2021-10-31,Group 1,Bay of Plenty,2,7
2021-10-31,Group 1,Canterbury,1,6
2021-10-31,Group 1,Canterbury,2,20
2021-10-31,Group 2,Auckland Metro,1,340
2021-10-31,Group 2,Auckland Metro,2,1184
2021-10-31,Group 2,Bay of Plenty,1,7
2021-10-31,Group 2,Bay of Plenty,2,157
2021-10-31,Group 2,Canterbury,1,70
2021-10-31,Group 2,Canterbury,2,572
2021-10-31,Group 2,Capital & Coast and Hutt Valley,1,38
2021-10-31,Group 2,Capital & Coast and Hutt Valley,2,251
2021-10-31,Group 2,Hawkes Bay,2,33
2021-10-31,Group 2,Lakes,2,57
2021-10-31,Group 2,MidCentral,1,5
2021-10-31,Group 2,MidCentral,2,69
2021-10-31,Group 2,Nelson Marlborough,1,31
2021-10-31,Group 2,Nelson Marlborough,2,77
2021-10-31,Group 2,Northland,1,13
2021-10-31,Group 2,Northland,2,55
2021-10-31,Group 2,South Canterbury,2,14
2021-10-31,Group 2,Southern,1,22
2021-10-31,Group 2,Southern,2,110
2021-10-31,Group 2,Tairawhiti,2,17
2021-10-31,Group 2,Taranaki,2,46
2021-10-31,Group 2,Waikato,1,27
2021-10-31,Group 2,Waikato,2,149
2021-10-31,Group 2,Wairarapa,2,14
2021-10-31,Group 2,West Coast,2,8
2021-10-31,Group 2,Whanganui,1,11
2021-10-31,Group 2,Whanganui,2,17
2021-10-31,Group 3,Auckland Metro,1,188
2021-10-31,Group 3,Auckland Metro,2,759
2021-10-31,Group 3,Bay of Plenty,1,75
2021-10-31,Group 3,Bay of Plenty,2,477
2021-10-31,Group 3,Canterbury,1,100
2021-10-31,Group 3,Canterbury,2,470
2021-10-31,Group 3,Capital & Coast and Hutt Valley,1,68
2021-10-31,Group 3,Capital & Coast and Hutt Valley,2,259
2021-10-31,Group 3,Hawkes Bay,1,61
2021-10-31,Group 3,Hawkes Bay,2,171
2021-10-31,Group 3,Lakes,1,30
2021-10-31,Group 3,Lakes,2,52
2021-10-31,Group 3,MidCentral,1,32
2021-10-31,Group 3,MidCentral,2,94
2021-10-31,Group 3,Nelson Marlborough,1,53
2021-10-31,Group 3,Nelson Marlborough,2,72
2021-10-31,Group 3,Northland,1,89
2021-10-31,Group 3,Northland,2,137
2021-10-31,Group 3,South Canterbury,1,14
2021-10-31,Group 3,South Canterbury,2,16
2021-10-31,Group 3,Southern,1,93
2021-10-31,Group 3,Southern,2,177
2021-10-31,Group 3,Tairawhiti,1,13
2021-10-31,Group 3,Tairawhiti,2,33
2021-10-31,Group 3,Taranaki,1,25
2021-10-31,Group 3,Taranaki,2,76
2021-10-31,Group 3,Waikato,1,97
2021-10-31,Group 3,Waikato,2,252
2021-10-31,Group 3,Wairarapa,2,26
2021-10-31,Group 3,West Coast,1,34
2021-10-31,Group 3,West Coast,2,37
2021-10-31,Group 3,Whanganui,1,13
2021-10-31,Group 3,Whanganui,2,25
2021-10-31,Group 4,Auckland Metro,1,3731
2021-10-31,Group 4,Auckland Metro,2,11325
2021-10-31,Group 4,Bay of Plenty,1,733
2021-10-31,Group 4,Bay of Plenty,2,2158
2021-10-31,Group 4,Canterbury,1,1714
2021-10-31,Group 4,Canterbury,2,4814
2021-10-31,Group 4,Capital & Coast and Hutt Valley,1,871
2021-10-31,Group 4,Capital & Coast and Hutt Valley,2,3470
2021-10-31,Group 4,Hawkes Bay,1,358
2021-10-31,Group 4,Hawkes Bay,2,767
2021-10-31,Group 4,Lakes,1,327
2021-10-31,Group 4,Lakes,2,668
2021-10-31,Group 4,MidCentral,1,507
2021-10-31,Group 4,MidCentral,2,1009
2021-10-31,Group 4,Nelson Marlborough,1,561
2021-10-31,Group 4,Nelson Marlborough,2,791
2021-10-31,Group 4,Northland,1,620
2021-10-31,Group 4,Northland,2,806
2021-10-31,Group 4,Overseas / Unknown,1,11
2021-10-31,Group 4,Overseas / Unknown,2,19
2021-10-31,Group 4,South Canterbury,1,135
2021-10-31,Group 4,South Canterbury,2,280
2021-10-31,Group 4,Southern,1,802
2021-10-31,Group 4,Southern,2,2132
2021-10-31,Group 4,Tairawhiti,1,164
2021-10-31,Group 4,Tairawhiti,2,208
2021-10-31,Group 4,Taranaki,1,383
2021-10-31,Group 4,Taranaki,2,792
2021-10-31,Group 4,Waikato,1,1403
2021-10-31,Group 4,Waikato,2,2407
2021-10-31,Group 4,Wairarapa,1,134
2021-10-31,Group 4,Wairarapa,2,276
2021-10-31,Group 4,West Coast,1,175
2021-10-31,Group 4,West Coast,2,220
2021-10-31,Group 4,Whanganui,1,165
2021-10-31,Group 4,Whanganui,2,237
